applicant_id,jurisdiction,age,age_group,gender,protected_group,income,employment_status,credit_score,debt_to_income,loan_amount,loan_term_months,loan_purpose,prior_default,region_risk_score,default_next_12m,model_score,approved,manual_review,decision_reason_1,decision_reason_2
APP-02672,US,62,50-64,Male,0,59134,Unemployed,692,0.481,20706,60,Auto,0,0.552,0,0.1985,1,1,Approved,Approved
APP-02673,EU,43,35-49,Female,0,38572,Part-time,694,0.667,26497,60,Credit card consolidation,0,0.726,0,0.3699,0,0,High debt-to-income ratio,Elevated regional portfolio risk
APP-02674,US,75,65+,Male,1,176292,Full-time,684,0.505,34722,36,Credit card consolidation,0,0.639,0,0.0985,1,0,Approved,Approved
APP-02675,US,39,35-49,Male,0,57508,Full-time,696,0.592,13190,48,Small business,1,0.446,0,0.3993,0,0,Prior default history,High debt-to-income ratio
APP-02676,UK,69,65+,Female,1,46366,Self-employed,792,0.414,66577,60,Personal,0,0.574,0,0.0541,1,0,Approved,Approved
APP-02677,Singapore,69,65+,Male,0,27967,Self-employed,589,0.099,17076,36,Auto,0,0.05,0,0.0505,1,0,Approved,Approved
APP-02678,EU,62,50-64,Female,1,27818,Full-time,579,0.46,25117,36,Personal,0,0.384,1,0.2896,0,0,Low credit score,High debt-to-income ratio
APP-02679,US,54,50-64,Female,1,133741,Full-time,671,0.619,34740,48,Credit card consolidation,0,0.366,0,0.1576,1,0,Approved,Approved
APP-02680,US,26,25-34,Female,0,83936,Part-time,711,0.207,22621,48,Credit card consolidation,0,0.547,0,0.0357,1,0,Approved,Approved
APP-02681,EU,40,35-49,Female,0,62290,Self-employed,735,0.283,32054,36,Education,0,0.526,0,0.0371,1,0,Approved,Approved
APP-02682,US,28,25-34,Female,0,153570,Full-time,704,0.075,49585,60,Credit card consolidation,0,0.521,0,0.0131,1,0,Approved,Approved
APP-02683,US,24,18-24,Female,0,30243,Full-time,640,0.184,73519,24,Credit card consolidation,0,0.211,0,0.0441,1,0,Approved,Approved
APP-02684,EU,30,25-34,Female,0,22927,Part-time,674,0.249,37377,60,Personal,0,0.703,0,0.1092,1,0,Approved,Approved
APP-02685,EU,50,50-64,Male,0,46190,Full-time,523,0.509,54338,36,Home improvement,0,0.535,1,0.5105,0,0,Low credit score,High debt-to-income ratio
APP-02686,US,72,65+,Male,0,48518,Part-time,750,0.289,69121,36,Small business,0,0.505,0,0.0535,1,0,Approved,Approved
APP-02687,US,45,35-49,Male,1,104060,Part-time,610,0.534,41833,48,Credit card consolidation,0,0.657,1,0.3078,0,0,High debt-to-income ratio,Low credit score
APP-02688,Singapore,27,25-34,Female,1,28032,Full-time,665,0.135,19509,84,Credit card consolidation,0,0.408,0,0.044,1,0,Approved,Approved
APP-02689,Singapore,68,65+,Male,0,47627,Full-time,564,0.263,44995,36,Auto,0,0.529,0,0.1933,1,1,Approved,Approved
APP-02690,US,69,65+,Female,1,43177,Full-time,664,0.24,109153,24,Credit card consolidation,0,0.741,0,0.0867,1,0,Approved,Approved
APP-02691,EU,54,50-64,Female,0,37499,Full-time,732,0.364,25265,12,Personal,1,0.41,0,0.1284,1,0,Approved,Approved
APP-02692,US,20,18-24,Male,0,97280,Full-time,621,0.316,12494,12,Home improvement,0,0.225,0,0.0699,1,0,Approved,Approved
APP-02693,EU,22,18-24,Male,0,19621,Full-time,663,0.113,46134,36,Auto,0,0.526,0,0.0487,1,0,Approved,Approved
APP-02694,US,54,50-64,Female,1,89815,Full-time,548,0.542,117897,36,Credit card consolidation,0,0.32,1,0.3412,0,0,Low credit score,High debt-to-income ratio
APP-02695,UK,29,25-34,Female,1,61957,Full-time,719,0.131,54977,48,Education,0,0.784,0,0.033,1,0,Approved,Approved
APP-02696,EU,73,65+,Female,1,56935,Full-time,692,0.25,36799,36,Auto,0,0.572,0,0.0642,1,0,Approved,Approved
APP-02697,UK,18,18-24,Male,0,165311,Full-time,750,0.558,30857,36,Education,0,0.636,0,0.0692,1,0,Approved,Approved
APP-02698,US,53,50-64,Male,1,44206,Full-time,651,0.518,79979,60,Small business,0,0.568,0,0.282,0,0,High debt-to-income ratio,Elevated regional portfolio risk
APP-02699,EU,20,18-24,Female,0,90346,Full-time,569,0.312,33612,36,Home improvement,0,0.878,1,0.2353,0,0,Low credit score,Elevated regional portfolio risk
APP-02700,EU,65,65+,Female,0,38442,Unemployed,568,0.342,46723,48,Home improvement,0,0.472,0,0.2987,0,0,Low credit score,High debt-to-income ratio
APP-02701,Singapore,20,18-24,Female,0,31637,Unemployed,584,0.415,16783,24,Credit card consolidation,1,0.37,0,0.4516,0,0,Prior default history,Low credit score
APP-02702,Singapore,48,35-49,Female,0,18000,Full-time,725,0.325,10939,24,Credit card consolidation,0,0.547,0,0.0585,1,0,Approved,Approved
APP-02703,Singapore,55,50-64,Female,1,111143,Full-time,741,0.223,27405,36,Education,0,0.71,0,0.0279,1,0,Approved,Approved
APP-02704,US,67,65+,Male,0,19772,Full-time,767,0.148,50895,84,Personal,0,0.71,0,0.033,1,0,Approved,Approved
APP-02705,UK,30,25-34,Male,0,39718,Part-time,624,0.128,62717,60,Small business,0,0.624,0,0.098,1,0,Approved,Approved
APP-02706,US,40,35-49,Male,1,59471,Part-time,659,0.425,28870,36,Credit card consolidation,1,0.217,0,0.2431,0,0,Prior default history,High debt-to-income ratio
APP-02707,EU,20,18-24,Female,0,113076,Full-time,740,0.057,29199,36,Personal,0,0.393,0,0.0087,1,0,Approved,Approved
APP-02708,US,61,50-64,Male,1,22149,Part-time,577,0.524,8859,48,Personal,0,0.468,0,0.437,0,0,Low credit score,High debt-to-income ratio
APP-02709,US,24,18-24,Male,0,48135,Full-time,692,0.247,76886,36,Personal,1,0.321,0,0.1047,1,0,Approved,Approved
APP-02710,EU,18,18-24,Male,1,71190,Full-time,553,0.205,31594,48,Home improvement,0,0.832,0,0.1956,1,1,Approved,Approved
APP-02711,US,28,25-34,Male,1,37162,Self-employed,700,0.283,62728,24,Auto,0,0.65,0,0.0708,1,0,Approved,Approved
APP-02712,EU,50,50-64,Female,0,49033,Full-time,688,0.566,30228,48,Education,0,0.456,0,0.1899,1,1,Approved,Approved
APP-02713,EU,51,50-64,Male,0,68027,Full-time,736,0.194,68137,36,Home improvement,0,0.885,0,0.0458,1,0,Approved,Approved
APP-02714,EU,59,50-64,Male,0,108018,Full-time,772,0.238,29212,36,Credit card consolidation,0,0.68,0,0.0209,1,0,Approved,Approved
APP-02715,EU,63,50-64,Male,1,68237,Part-time,741,0.385,31213,36,Personal,0,0.486,0,0.0654,1,0,Approved,Approved
APP-02716,US,47,35-49,Female,0,29417,Part-time,699,0.289,15947,36,Credit card consolidation,0,0.523,0,0.0718,1,0,Approved,Approved
APP-02717,EU,68,65+,Female,1,70387,Full-time,725,0.393,20528,24,Personal,0,0.296,0,0.0502,1,0,Approved,Approved
APP-02718,US,75,65+,Female,1,52873,Self-employed,642,0.15,16959,12,Auto,0,0.661,0,0.0637,1,0,Approved,Approved
APP-02719,Singapore,74,65+,Female,1,39849,Part-time,748,0.165,135320,36,Home improvement,0,0.816,0,0.0511,1,0,Approved,Approved
APP-02720,Singapore,30,25-34,Male,0,18000,Full-time,530,0.068,97200,36,Personal,0,0.369,0,0.104,1,0,Approved,Approved
APP-02721,EU,33,25-34,Female,0,56186,Self-employed,580,0.119,31757,60,Small business,0,0.589,0,0.0975,1,0,Approved,Approved
APP-02722,UK,24,18-24,Female,0,71999,Part-time,670,0.317,24120,12,Small business,0,0.057,0,0.0516,1,0,Approved,Approved
APP-02723,UK,43,35-49,Female,1,107875,Full-time,691,0.213,28368,36,Home improvement,0,0.642,1,0.0433,1,0,Approved,Approved
APP-02724,EU,52,50-64,Male,0,67830,Full-time,751,0.462,119070,12,Credit card consolidation,0,0.445,0,0.0604,1,0,Approved,Approved
APP-02725,EU,54,50-64,Male,0,18000,Part-time,632,0.348,75196,60,Home improvement,0,0.503,0,0.2179,0,1,Income insufficient for requested loan,Low credit score
APP-02726,US,62,50-64,Male,0,103059,Self-employed,730,0.338,45922,48,Auto,0,0.697,0,0.0598,1,0,Approved,Approved
APP-02727,Singapore,24,18-24,Female,1,28706,Full-time,608,0.41,29541,48,Auto,0,0.241,0,0.1843,1,1,Approved,Approved
APP-02728,EU,41,35-49,Male,0,41501,Full-time,570,0.178,46758,60,Personal,1,0.617,1,0.3071,0,0,Prior default history,Low credit score
APP-02729,EU,35,35-49,Male,1,22266,Full-time,648,0.596,27089,48,Auto,0,0.625,1,0.3743,0,0,High debt-to-income ratio,Elevated regional portfolio risk
APP-02730,EU,41,35-49,Female,0,29082,Full-time,774,0.283,39701,36,Credit card consolidation,0,0.376,0,0.0258,1,0,Approved,Approved
APP-02731,EU,49,35-49,Female,1,89613,Self-employed,664,0.1,61058,60,Personal,0,0.617,0,0.0357,1,0,Approved,Approved
APP-02732,EU,49,35-49,Male,0,35136,Unemployed,617,0.318,23355,48,Auto,0,0.848,0,0.267,0,0,Elevated regional portfolio risk,Low credit score
APP-02733,Singapore,51,50-64,Male,0,74039,Full-time,755,0.161,48703,60,Home improvement,1,0.619,0,0.0656,1,0,Approved,Approved
APP-02734,EU,62,50-64,Female,0,146836,Part-time,767,0.329,68853,36,Auto,0,0.551,0,0.0336,1,0,Approved,Approved
APP-02735,US,65,65+,Male,0,47827,Full-time,759,0.075,75709,48,Credit card consolidation,0,0.231,0,0.0104,1,0,Approved,Approved
APP-02736,EU,71,65+,Female,0,88384,Full-time,751,0.484,105614,12,Education,0,0.588,0,0.0763,1,0,Approved,Approved
APP-02737,EU,18,18-24,Male,1,75491,Full-time,765,0.082,15851,60,Small business,0,0.302,0,0.0102,1,0,Approved,Approved
APP-02738,US,30,25-34,Male,0,44166,Unemployed,779,0.306,29313,36,Credit card consolidation,0,0.586,0,0.0389,1,0,Approved,Approved
APP-02739,US,74,65+,Female,1,89745,Full-time,563,0.551,21074,60,Credit card consolidation,0,0.612,1,0.4121,0,0,Low credit score,High debt-to-income ratio
APP-02740,UK,64,50-64,Female,0,18219,Self-employed,635,0.594,89852,60,Home improvement,0,0.647,0,0.4442,0,0,Income insufficient for requested loan,High debt-to-income ratio
APP-02741,US,46,35-49,Female,0,137682,Unemployed,533,0.623,20297,36,Personal,1,0.701,1,0.7705,0,0,Low credit score,Prior default history
APP-02742,EU,46,35-49,Male,1,77864,Full-time,543,0.369,66838,12,Small business,1,0.58,0,0.4987,0,0,Prior default history,Low credit score
APP-02743,EU,45,35-49,Male,0,50496,Full-time,617,0.228,83045,36,Credit card consolidation,0,0.612,0,0.1006,1,0,Approved,Approved
APP-02744,US,42,35-49,Male,0,37012,Unemployed,687,0.286,14053,48,Credit card consolidation,0,0.168,0,0.0553,1,0,Approved,Approved
APP-02745,US,29,25-34,Female,0,64556,Full-time,753,0.095,323527,12,Auto,0,0.587,0,0.02,1,0,Approved,Approved
APP-02746,EU,46,35-49,Male,0,58418,Full-time,758,0.086,10753,48,Education,0,0.406,0,0.0123,1,0,Approved,Approved
APP-02747,UK,46,35-49,Male,0,55803,Full-time,548,0.522,23696,36,Personal,0,0.66,0,0.4533,0,0,Low credit score,High debt-to-income ratio
APP-02748,EU,67,65+,Female,1,71253,Part-time,709,0.196,48746,48,Auto,0,0.583,0,0.0512,1,0,Approved,Approved
APP-02749,US,38,35-49,Female,1,76858,Full-time,711,0.464,15543,60,Credit card consolidation,0,0.811,0,0.1301,1,0,Approved,Approved
APP-02750,EU,30,25-34,Female,0,30906,Self-employed,593,0.186,58959,84,Credit card consolidation,1,0.609,0,0.2736,0,0,Prior default history,Low credit score
APP-02751,US,69,65+,Male,0,34143,Full-time,648,0.548,49635,36,Credit card consolidation,0,0.384,0,0.2283,0,1,High debt-to-income ratio,Low credit score
APP-02752,US,48,35-49,Female,0,101390,Self-employed,781,0.408,84447,60,Small business,0,0.513,0,0.0443,1,0,Approved,Approved
APP-02753,EU,45,35-49,Female,1,91171,Full-time,639,0.243,47570,60,Credit card consolidation,0,0.661,0,0.0812,1,0,Approved,Approved
APP-02754,US,73,65+,Female,0,81717,Part-time,746,0.38,42704,48,Auto,0,0.575,1,0.0755,1,0,Approved,Approved
APP-02755,Singapore,35,35-49,Female,1,85866,Full-time,687,0.168,54541,60,Small business,1,0.436,0,0.0909,1,0,Approved,Approved
APP-02756,Singapore,32,25-34,Female,1,171713,Full-time,710,0.45,21786,36,Auto,0,0.374,0,0.0512,1,0,Approved,Approved
APP-02757,EU,37,35-49,Male,0,21648,Full-time,777,0.286,43038,36,Education,0,0.672,0,0.0396,1,0,Approved,Approved
APP-02758,EU,39,35-49,Male,0,37325,Full-time,824,0.253,34478,48,Personal,1,0.729,0,0.0594,1,0,Approved,Approved
APP-02759,Singapore,21,18-24,Female,0,99180,Unemployed,802,0.182,67576,36,Home improvement,0,0.05,0,0.0089,1,0,Approved,Approved
APP-02760,Singapore,75,65+,Male,1,89637,Full-time,622,0.537,163880,24,Auto,0,0.549,0,0.2938,0,0,High debt-to-income ratio,Low credit score
APP-02761,EU,45,35-49,Male,1,79536,Full-time,720,0.489,34293,24,Auto,0,0.494,0,0.0994,1,0,Approved,Approved
APP-02762,US,75,65+,Female,0,125732,Full-time,484,0.096,65222,48,Auto,0,0.795,0,0.1904,1,1,Approved,Approved
APP-02763,EU,27,25-34,Female,1,49316,Full-time,687,0.294,13044,60,Home improvement,0,0.733,0,0.0981,1,0,Approved,Approved
APP-02764,EU,42,35-49,Female,0,26513,Self-employed,850,0.221,83296,24,Small business,0,0.815,0,0.019,1,0,Approved,Approved
APP-02765,Singapore,62,50-64,Male,1,50411,Full-time,540,0.216,28482,36,Home improvement,0,0.494,0,0.1833,1,1,Approved,Approved
APP-02766,Singapore,53,50-64,Male,0,34448,Unemployed,745,0.481,15817,48,Home improvement,1,0.605,1,0.3135,0,0,Prior default history,High debt-to-income ratio
APP-02767,US,33,25-34,Female,1,52692,Full-time,659,0.299,59903,24,Home improvement,0,0.447,0,0.0841,1,0,Approved,Approved
APP-02768,EU,56,50-64,Male,1,44792,Full-time,661,0.399,26665,36,Personal,0,0.544,0,0.1362,1,0,Approved,Approved
APP-02769,US,68,65+,Female,1,43871,Full-time,701,0.211,34840,48,Home improvement,1,0.22,0,0.0936,1,0,Approved,Approved
APP-02770,Singapore,44,35-49,Male,0,24294,Full-time,711,0.496,39255,48,Education,0,0.633,0,0.1631,1,0,Approved,Approved
APP-02771,EU,42,35-49,Female,1,82617,Full-time,739,0.682,194909,48,Home improvement,0,0.655,0,0.2504,0,0,High debt-to-income ratio,Elevated regional portfolio risk
APP-02772,US,47,35-49,Male,1,76503,Self-employed,623,0.338,155851,60,Personal,1,0.501,1,0.2978,0,0,Prior default history,Low credit score
APP-02773,US,64,50-64,Male,1,62926,Self-employed,597,0.371,31616,48,Home improvement,0,0.557,0,0.2111,0,1,Low credit score,Elevated regional portfolio risk
APP-02774,US,44,35-49,Female,1,59733,Full-time,705,0.535,22186,36,Small business,0,0.426,0,0.143,1,0,Approved,Approved
APP-02775,EU,61,50-64,Female,1,37908,Full-time,554,0.408,49518,36,Small business,0,0.596,0,0.3635,0,0,Low credit score,High debt-to-income ratio
APP-02776,EU,49,35-49,Female,1,66229,Full-time,659,0.575,25399,48,Personal,1,0.404,0,0.4212,0,0,Prior default history,High debt-to-income ratio
APP-02777,US,39,35-49,Male,0,44589,Full-time,687,0.149,59452,36,Small business,0,0.21,0,0.0294,1,0,Approved,Approved
APP-02778,EU,32,25-34,Male,0,44132,Full-time,769,0.311,37235,48,Credit card consolidation,0,0.263,0,0.0254,1,0,Approved,Approved
APP-02779,US,62,50-64,Female,1,64417,Self-employed,670,0.538,14896,48,Credit card consolidation,0,0.05,0,0.1111,1,0,Approved,Approved
APP-02780,US,72,65+,Male,1,28316,Unemployed,625,0.397,37618,12,Personal,0,0.719,0,0.2602,0,0,Elevated regional portfolio risk,High debt-to-income ratio
APP-02781,EU,31,25-34,Male,0,20207,Part-time,699,0.133,13928,84,Home improvement,0,0.362,0,0.0451,1,0,Approved,Approved
APP-02782,US,62,50-64,Male,0,42980,Full-time,729,0.27,27173,24,Home improvement,1,0.445,0,0.1079,1,0,Approved,Approved
APP-02783,US,19,18-24,Female,1,35879,Self-employed,547,0.483,40944,60,Auto,0,0.578,1,0.4445,0,0,Low credit score,High debt-to-income ratio
APP-02784,EU,45,35-49,Male,0,85373,Part-time,729,0.435,33916,36,Credit card consolidation,0,0.296,0,0.0599,1,0,Approved,Approved
APP-02785,US,36,35-49,Female,1,42735,Self-employed,805,0.324,37328,36,Small business,0,0.622,0,0.0327,1,0,Approved,Approved
APP-02786,EU,26,25-34,Male,0,58666,Full-time,761,0.18,31208,84,Home improvement,0,0.28,0,0.0198,1,0,Approved,Approved
APP-02787,UK,56,50-64,Male,1,44773,Full-time,625,0.487,5000,48,Home improvement,0,0.423,0,0.2459,0,0,High debt-to-income ratio,Low credit score
APP-02788,EU,32,25-34,Male,0,78215,Part-time,672,0.373,79411,84,Personal,0,0.355,0,0.1087,1,0,Approved,Approved
APP-02789,US,33,25-34,Female,1,50546,Full-time,645,0.212,9971,60,Credit card consolidation,1,0.866,0,0.2251,0,1,Prior default history,Elevated regional portfolio risk
APP-02790,US,63,50-64,Female,0,35269,Unemployed,640,0.288,15238,48,Small business,0,0.705,1,0.1819,1,1,Approved,Approved
APP-02791,EU,39,35-49,Male,1,89932,Full-time,560,0.492,64782,60,Personal,0,0.476,0,0.3278,0,0,Low credit score,High debt-to-income ratio
APP-02792,US,41,35-49,Female,0,21974,Full-time,669,0.237,168333,24,Home improvement,0,0.637,0,0.0958,1,0,Approved,Approved
APP-02793,EU,20,18-24,Male,0,28478,Part-time,677,0.365,26148,24,Education,0,0.51,0,0.1132,1,0,Approved,Approved
APP-02794,UK,43,35-49,Male,1,44226,Full-time,703,0.234,29406,84,Small business,1,0.444,0,0.1384,1,0,Approved,Approved
APP-02795,EU,21,18-24,Female,0,68271,Full-time,687,0.252,17294,12,Home improvement,1,0.489,0,0.116,1,0,Approved,Approved
APP-02796,EU,33,25-34,Male,0,51666,Full-time,596,0.273,20636,60,Education,0,0.765,0,0.1771,1,0,Approved,Approved
APP-02797,US,28,25-34,Male,0,58015,Full-time,748,0.416,20473,36,Small business,0,0.937,0,0.1057,1,0,Approved,Approved
APP-02798,US,69,65+,Male,0,28961,Full-time,838,0.443,13926,24,Home improvement,0,0.567,0,0.0426,1,0,Approved,Approved
APP-02799,US,38,35-49,Male,1,88667,Full-time,639,0.284,17175,36,Small business,0,0.554,1,0.0899,1,0,Approved,Approved
APP-02800,UK,63,50-64,Female,0,22184,Full-time,781,0.325,25937,48,Personal,0,0.474,0,0.0393,1,0,Approved,Approved
APP-02801,US,66,65+,Female,1,99966,Full-time,850,0.145,18299,36,Personal,0,0.632,0,0.0072,1,0,Approved,Approved
APP-02802,EU,56,50-64,Male,1,18000,Full-time,655,0.212,57084,60,Small business,0,0.465,0,0.0884,1,0,Approved,Approved
APP-02803,US,75,65+,Female,0,47018,Full-time,550,0.269,19633,36,Credit card consolidation,1,0.308,0,0.322,0,0,Prior default history,Low credit score
APP-02804,EU,70,65+,Female,1,122025,Full-time,767,0.506,25111,84,Auto,0,0.434,0,0.0705,1,0,Approved,Approved
APP-02805,US,23,18-24,Male,0,76640,Self-employed,650,0.157,41276,84,Credit card consolidation,0,0.53,0,0.0478,1,0,Approved,Approved
APP-02806,US,67,65+,Male,0,57560,Full-time,695,0.078,29135,36,Small business,0,0.585,0,0.03,1,0,Approved,Approved
APP-02807,US,44,35-49,Female,0,49399,Part-time,782,0.386,75927,36,Personal,0,0.684,0,0.0631,1,0,Approved,Approved
APP-02808,US,22,18-24,Female,0,42734,Full-time,739,0.119,74237,36,Auto,0,0.469,0,0.0214,1,0,Approved,Approved
APP-02809,US,65,65+,Male,0,67128,Full-time,803,0.221,34281,60,Small business,0,0.401,0,0.0176,1,0,Approved,Approved
APP-02810,EU,38,35-49,Female,1,18000,Full-time,671,0.187,11827,12,Personal,0,0.634,0,0.0582,1,0,Approved,Approved
APP-02811,US,74,65+,Female,1,65046,Full-time,735,0.299,18774,60,Auto,0,0.565,0,0.0557,1,0,Approved,Approved
APP-02812,US,55,50-64,Male,0,116143,Part-time,725,0.17,44880,48,Small business,0,0.592,0,0.031,1,0,Approved,Approved
APP-02813,Singapore,68,65+,Male,0,104362,Full-time,620,0.37,61017,12,Home improvement,1,0.61,1,0.3127,0,0,Prior default history,Low credit score
APP-02814,EU,52,50-64,Male,0,28306,Full-time,725,0.086,52405,36,Education,0,0.484,0,0.0215,1,0,Approved,Approved
APP-02815,US,22,18-24,Male,0,22314,Full-time,590,0.172,291325,24,Education,1,0.755,0,0.3264,0,0,Income insufficient for requested loan,Prior default history
APP-02816,US,56,50-64,Male,0,70494,Part-time,621,0.23,32668,84,Small business,0,0.418,0,0.1166,1,0,Approved,Approved
APP-02817,US,55,50-64,Female,0,18000,Full-time,715,0.396,38845,36,Home improvement,0,0.491,0,0.1034,1,0,Approved,Approved
APP-02818,EU,67,65+,Female,1,70386,Full-time,525,0.28,23779,12,Education,0,0.645,0,0.2299,0,1,Low credit score,Elevated regional portfolio risk
APP-02819,EU,50,50-64,Male,0,22709,Full-time,666,0.342,40497,60,Auto,1,0.263,0,0.2349,0,0,Prior default history,High debt-to-income ratio
APP-02820,US,56,50-64,Male,1,38279,Full-time,563,0.2,49822,24,Credit card consolidation,0,0.465,0,0.1216,1,0,Approved,Approved
APP-02821,US,63,50-64,Male,0,34558,Full-time,642,0.548,70205,36,Home improvement,1,0.755,1,0.611,0,0,Prior default history,High debt-to-income ratio
APP-02822,Singapore,40,35-49,Female,0,48864,Unemployed,850,0.3,35754,36,Home improvement,0,0.525,0,0.0222,1,0,Approved,Approved
APP-02823,Singapore,50,50-64,Male,0,51016,Full-time,690,0.276,39743,60,Small business,0,0.321,0,0.0597,1,0,Approved,Approved
APP-02824,US,63,50-64,Female,0,36619,Full-time,719,0.147,26569,12,Auto,0,0.427,0,0.027,1,0,Approved,Approved
APP-02825,Singapore,46,35-49,Female,1,108069,Full-time,786,0.377,37760,24,Credit card consolidation,0,0.709,0,0.0325,1,0,Approved,Approved
APP-02826,EU,31,25-34,Male,0,18000,Part-time,647,0.257,12292,60,Home improvement,0,0.368,0,0.1097,1,0,Approved,Approved
APP-02827,EU,27,25-34,Female,0,38671,Part-time,698,0.022,19899,36,Personal,0,0.613,0,0.0253,1,0,Approved,Approved
APP-02828,US,46,35-49,Male,0,33770,Full-time,626,0.332,24191,60,Small business,1,0.536,0,0.354,0,0,Prior default history,Low credit score
APP-02829,EU,27,25-34,Male,0,81774,Full-time,620,0.365,62304,36,Education,0,0.38,0,0.1141,1,0,Approved,Approved
APP-02830,EU,49,35-49,Male,1,54533,Part-time,767,0.179,51063,36,Home improvement,0,0.761,0,0.0351,1,0,Approved,Approved
APP-02831,EU,55,50-64,Male,1,26466,Full-time,751,0.499,20340,84,Auto,0,0.492,0,0.1293,1,0,Approved,Approved
APP-02832,EU,24,18-24,Female,0,58503,Full-time,580,0.497,25856,36,Credit card consolidation,1,0.762,0,0.5918,0,0,Prior default history,Low credit score
APP-02833,US,50,50-64,Female,0,53831,Full-time,636,0.11,47250,60,Personal,0,0.301,0,0.0415,1,0,Approved,Approved
